ensg,symbol,chr,start,end,strand,gene_biotype,hgnc_symbol,entrezID,mim,uniprot,alias,TSS_distance,weighted_TSS_distance,distance,weighted_distance,VEP_sum,VEP_max,CADD_sum,CADD_max,CLPP_eQTLgen_sum,CLPP_eQTLgen_max,CLPP_GTEX_eQTL_sum,CLPP_GTEX_eQTL_max,CLPP_GTEX_tissue_weighted_eQTL_sum,CLPP_GTEX_tissue_weighted_eQTL_max,max_CLPP_eQTL_eQTLCatalog_sum,max_CLPP_eQTL_eQTLCatalog_max,mean_CLPP_eQTL_eQTLCatalog_sum,mean_CLPP_eQTL_eQTLCatalog_max,max_CLPP_rQTL_eQTLCatalog_sum,max_CLPP_rQTL_eQTLCatalog_max,mean_CLPP_rQTL_eQTLCatalog_sum,mean_CLPP_rQTL_eQTLCatalog_max,HACER_CAGE_sum,HACER_CAGE_max,HACER_PRO-seq_GRO-seq_sum,HACER_PRO-seq_GRO-seq_max,cicero_sum,cicero_max,Jung_HiC_sum,Jung_HiC_max,Javierre_HiC_sum,Javierre_HiC_max,ABC_EP_sum,ABC_EP_max,ABC_CRISPR_sum,ABC_CRISPR_max,F5_ep_sum,F5_ep_max,GeneHancer_max,GeneHancer_sum,RoadmapEpi_sum,RoadmapEpi_max,EpiMap_sum,EpiMap_max,Promoter_sum,Promoter_max,MAGMA_Z,PoPS_Score,TP,rel_TSS_distance,rel_weighted_TSS_distance,rel_distance,rel_weighted_distance,rel_VEP_sum,rel_VEP_max,rel_CADD_sum,rel_CADD_max,rel_CLPP_eQTLgen_sum,rel_CLPP_eQTLgen_max,rel_CLPP_GTEX_eQTL_sum,rel_CLPP_GTEX_eQTL_max,rel_CLPP_GTEX_tissue_weighted_eQTL_sum,rel_CLPP_GTEX_tissue_weighted_eQTL_max,rel_max_CLPP_eQTL_eQTLCatalog_sum,rel_max_CLPP_eQTL_eQTLCatalog_max,rel_mean_CLPP_eQTL_eQTLCatalog_sum,rel_mean_CLPP_eQTL_eQTLCatalog_max,rel_max_CLPP_rQTL_eQTLCatalog_sum,rel_max_CLPP_rQTL_eQTLCatalog_max,rel_mean_CLPP_rQTL_eQTLCatalog_sum,rel_mean_CLPP_rQTL_eQTLCatalog_max,rel_HACER_CAGE_sum,rel_HACER_CAGE_max,rel_HACER_PRO-seq_GRO-seq_sum,rel_HACER_PRO-seq_GRO-seq_max,rel_cicero_sum,rel_cicero_max,rel_Jung_HiC_sum,rel_Jung_HiC_max,rel_Javierre_HiC_sum,rel_Javierre_HiC_max,rel_ABC_EP_sum,rel_ABC_EP_max,rel_ABC_CRISPR_sum,rel_ABC_CRISPR_max,rel_F5_ep_sum,rel_F5_ep_max,rel_GeneHancer_max,rel_GeneHancer_sum,rel_RoadmapEpi_sum,rel_RoadmapEpi_max,rel_EpiMap_sum,rel_EpiMap_max,rel_Promoter_sum,rel_Promoter_max,rel_MAGMA_Z,rel_PoPS_Score,genes_in_locus,credset_size,genes_within_50kb,genes_within_100kb,genes_within_250kb,Highest_PIP,filename,locus
ENSG00000125971,DYNLRB1,20,33104214,33128762,1,protein_coding,DYNLRB1,83658.0,607167.0,Q9NP97,|BITH|BLP|DNCL2A|DNLC2A|ROBLD1|DYNLRB1|,595795.0,549795.6830040514,595795.0,549795.6830040514,0.0,0.0,0.0,0.0,1.819929579637722e-05,1.1328984752107804e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0197468504697594,0.0098737457029558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.326412195285472e-05,7.326412195285472e-05,0.0,0.0,0.0038097364635735,0.0038097364635735,0.0,0.0,2.0377,-0.3038792088338215,0,0.2744287011189891,0.3614029306283919,0.1968696796213744,0.3021483273407055,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0052160462044625,0.0150542477186881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0166136645236468,0.0005798867195977,0.0,0.0,0.0634507469823046,0.8034950530485911,0.0,0.0,0.4110337871911246,0.0402120769201421,217,154,109,120,174,0.231130838479277,NEALE2_6152_5/finemap_b38/annotated_credset_2.txt,111
ENSG00000206582,Y_RNA,20,33114315,33114411,-1,misc_RNA,,0.0,0.0,,|Y_RNA|,610146.0,564146.6830040514,610146.0,564146.6830040514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.2563589226377772,0.3446695878892821,0.1775245638890274,0.2839327071313709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2830702689822156,217,154,109,120,174,0.231130838479277,NEALE2_6152_5/finemap_b38/annotated_credset_2.txt,111
ENSG00000101460,MAP1LC3A,20,33134658,33148149,1,protein_coding,MAP1LC3A,84557.0,601242.0,Q9H492,|ATG8E|LC3|LC3A|MAP1ALC3|MAP1BLC3|MAP1LC3A|,576408.0,530408.6830040514,576408.0,530408.6830040514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2038052705457726,0.0284884946622482,0.0,0.0,8.102208109720198e-05,8.102208109720198e-05,0.0,0.0,0.0,0.0,0.0001296797886211,0.0004308300765789,0.0,0.0,0.0131133196441362,0.0033315100028432,0.0,0.0,2.5692,-0.2631973020093025,0,0.298839459631654,0.3840082762965071,0.2230033120304755,0.3267561058229277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0538342916764233,0.0434356796984977,0.0,0.0,0.0133906285050146,0.021183610721477,0.0,0.0,0.0,0.0,0.0294067061233082,0.0034100270794506,0.0,0.0,0.2184009142873118,0.702634376960431,0.0,0.0,0.5182450832072617,0.0727247795132416,217,154,109,120,174,0.231130838479277,NEALE2_6152_5/finemap_b38/annotated_credset_2.txt,111
ENSG00000101464,PIGU,20,33148346,33264910,-1,protein_coding,PIGU,128869.0,608528.0,Q9H490,|CDC91L1|GAB1|bA346K17.2|PIGU|,459647.0,413647.68300405145,459647.0,413647.68300405145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0219368294454225,0.0117788514157754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001703602021371,0.0002761188399751,0.0,0.0,0.0105257476141962,0.0035410413678495,0.0,0.0,2.2728,0.1692947344558839,0,0.4458567688954531,0.5201522266526635,0.3803968774980083,0.4749599962321062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0057945197965604,0.0179589137080592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0386315589547156,0.0021854851196515,0.0,0.0,0.1753051831940885,0.7468257316251959,0.0,0.0,0.4584568835098336,0.4183694666251468,217,154,109,120,174,0.231130838479277,NEALE2_6152_5/finemap_b38/annotated_credset_2.txt,111
ENSG00000231034,RP11-346K17.3,20,33276492,33276782,1,pseudogene,,0.0,0.0,,|RP11-346K17.3|,447775.0,401775.68300405145,447775.0,401775.68300405145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.4608051634414045,0.5339950421358153,0.3964003068042882,0.4900290397221223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2830702689822156,217,154,109,120,174,0.231130838479277,NEALE2_6152_5/finemap_b38/annotated_credset_2.txt,111
ENSG00000198646,NCOA6,20,33284722,33413452,-1,protein_coding,NCOA6,23054.0,605299.0,Q14686,|AIB3|ASC2|NRC|PRIP|RAP250|TRBP|KIAA0181|NCOA6|,311105.0,265105.68300405145,311105.0,265105.68300405145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010182923563629,0.010182923563629,0.0,0.0,3.785789024043736,0.6558777221859267,1.1475033390797482,0.0787679088932425,0.000212196665236,0.0001313450613874,0.0,0.0,0.0,0.0,0.0004157208913626,0.0008146932464965,0.0,0.0,0.0109229956505403,0.0037414902636183,0.0,0.0,2.6833,0.5789970560860231,0,0.6328904972179517,0.6933529929513778,0.580631159507226,0.6635032794273529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,1.0,1.0,0.6835213548498533,0.8083792999829151,0.0350700287588219,0.034340794669085,0.0,0.0,0.0,0.0,0.0942705275170795,0.0064483103270293,0.0,0.0,0.1819213060898027,0.7891015419546564,0.0,0.0,0.5412607160867373,0.7458007690053694,217,154,109,120,174,0.231130838479277,NEALE2_6152_5/finemap_b38/annotated_credset_2.txt,111
ENSG00000078804,TP53INP2,20,33292094,33301243,1,protein_coding,TP53INP2,58476.0,0.0,Q8IXH6,|C20orf110|dJ1181N3.1|DOR|PINH|DKFZp434B2411|DKFZp434O0827|FLJ21759|FLJ23500|TP53INP2|,423314.0,377314.68300405145,423314.0,377314.68300405145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2039785760682954,0.0265073033798659,0.0,0.0,7.062604341981426e-05,7.062604341981426e-05,0.0,0.0,0.0,0.0,0.0006720122856956,0.0053545015590581,0.0,0.0,0.0236813687179804,0.0035645593213059,0.0,0.0,3.0215,-0.011682352217986,0,0.4916047489357201,0.5625166989361333,0.4293736798047021,0.5210772096016104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0538800695899367,0.0404150079858204,0.0,0.0,0.011672461351359,0.0184655169349278,0.0,0.0,0.0,0.0,0.1523881863690579,0.0423809671282377,0.0,0.0,0.3944106236969973,0.751785801551479,0.0,0.0,0.6094805849722643,0.273733812731785,217,154,109,120,174,0.231130838479277,NEALE2_6152_5/finemap_b38/annotated_credset_2.txt,111
ENSG00000225336,HMGB3P1,20,33421378,33422265,-1,pseudogene,HMGB3P1,0.0,0.0,,|dJ18C9.3|HMG4L|HMGB3L1|HMGB3P1|,302292.0,256292.68300405145,302292.0,256292.68300405145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010182923563629,0.010182923563629,0.0,0.0,0.0,0.0,0.0,0.0,0.0001698411904524,0.0001698411904524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.6439872122729946,0.7036289980771372,0.5925110636915457,0.674689556404906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028069882375271,0.044405791782866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2830702689822156,217,154,109,120,174,0.231130838479277,NEALE2_6152_5/finemap_b38/annotated_credset_2.txt,111
ENSG00000131067,GGT7,20,33432523,33460663,-1,protein_coding,GGT7,2686.0,612342.0,Q9UJ14,|D20S101|dJ18C9.2|GGT4|GGTL3|GGTL5|GGT7|,263894.0,217894.68300405145,263894.0,217894.68300405145,0.0,0.0,0.0,0.0,0.0,0.0,0.004507500385145,0.0005312115552514,0.0013152281674861,0.0001524773908592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010182923563629,0.010182923563629,0.0,0.0,1.9621441734008829,0.0742055211738458,1.38683281835752,0.0318565692274201,0.0005246439681125,0.0001659245647595,0.0,0.0,0.0,0.0,0.0011842413685489,0.0058073310433862,0.0,0.0,0.0178048370657004,0.0037730859604001,0.0,0.0,2.9055,0.1288171085340123,0,0.6923352963174217,0.7484012714027827,0.6442714813551691,0.7234278592965534,0.0,0.0,0.0,0.0,0.0,0.0,0.0791985441167259,0.1105283623940778,0.0861406830329538,0.0951772009504559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.5182920022587647,0.1131392615784108,0.8260802515086139,0.3269376005248814,0.0867086154694568,0.0433817712578813,0.0,0.0,0.0,0.0,0.2685432963321028,0.045965119878654,0.0,0.0,0.2965376273447601,0.7957652538162399,0.0,0.0,0.5860816944024206,0.3860200239367975,217,154,109,120,174,0.231130838479277,NEALE2_6152_5/finemap_b38/annotated_credset_2.txt,111
ENSG00000131069,ACSS2,20,33459949,33515769,1,protein_coding,ACSS2,55902.0,605832.0,Q9NR19,|ACAS2|ACECS|ACS|ACSA|dJ1161H23.1|AceCS|ACSS2|,208788.0,162788.68300405145,208788.0,162788.68300405145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010182923563629,0.010182923563629,0.0,0.0,1.9621441734008829,0.0742055211738458,1.38683281835752,0.0318565692274201,0.000459347458673,0.0001659109810866,0.0,0.0,0.0,0.0,0.0016519972601326,0.0185371803178906,0.0,0.0,0.0488282609999094,0.0038339728686865,0.0,0.0,1.6526,-0.034335476264095,0,0.7617209288855816,0.8126551620711253,0.7185542454515186,0.7933735054017442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.5182920022587647,0.1131392615784108,0.8260802515086139,0.3269376005248814,0.0759169733795597,0.0433782197416096,0.0,0.0,0.0,0.0,0.3746134880520207,0.1467220844064768,0.0,0.0,0.8132293831644877,0.8086066485088516,0.0,0.0,0.3333535047907212,0.2556295904274403,217,154,109,120,174,0.231130838479277,NEALE2_6152_5/finemap_b38/annotated_credset_2.txt,111
ENSG00000100983,GSS,20,33516236,33543620,-1,protein_coding,GSS,2937.0,601002.0,P48637,|GSHS|HEL-S-64p|HEL-S-88n|GSS|,180937.0,134937.68300405145,180937.0,134937.68300405145,0.0022845663867664,0.0004952768633647,0.0071058241980653,0.0066303584092352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003980683367458,0.0007932499667707,0.003980683367458,0.0007932499667707,0.0,0.0,0.010182923563629,0.010182923563629,0.0,0.0,0.1476677723653888,0.0113778059613428,0.0,0.0,0.001028289462127,0.0003691106343836,0.0,0.0,0.0,0.0,0.0037888002466747,0.0337971032767041,0.0125453629490278,0.0125453629490278,0.0180576427188655,0.0037671154449009,0.0,0.0,2.8397,0.0525401034387749,0,0.7967889659896323,0.8451295769987921,0.7560973308296521,0.8287245776928862,0.0687569625809137,0.0817996940323515,0.0061792178269862,0.0423463382649986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0566047991951963,0.078607675067533,0.2528901289618785,0.160004348701695,0.0,0.0,0.5,1.0,0.0,0.0,0.0390058113189993,0.0173474499536629,0.0,0.0,0.1699467848332052,0.0965057412257779,0.0,0.0,0.0,0.0,0.8591634563759674,0.2675046233904923,0.0067206768234882,0.007441484416142,0.3007480780381467,0.7945060381950048,0.0,0.0,0.5728088754412507,0.3250599614684594,217,154,109,120,174,0.231130838479277,NEALE2_6152_5/finemap_b38/annotated_credset_2.txt,111
ENSG00000078814,MYH7B,20,33563206,33590240,1,protein_coding,MYH7B,57644.0,609928.0,A7E2Y1,|MHC14|MYH14|KIAA1512|dJ756N5.1|MYH7B|,134317.0,88317.68300405145,134317.0,88317.68300405145,0.015545594208734,0.001754039852366,0.1310555090852216,0.0342597625871341,0.0,0.0,0.0,0.0,0.0,0.0,0.0037962021066083,8.295742235249183e-05,0.0037962021066083,8.295742235249183e-05,0.0095686233380094,0.0006663451325342,0.005563644976786,0.0006663451325342,0.0,0.0,0.010182923563629,0.010182923563629,0.0,0.0,0.0153052073711913,0.0090318994154846,0.0,0.0,0.0010282938941848,0.0003691150664414,0.0,0.0,0.0,0.0,0.0044098712748518,0.1263421276549993,1.0287853664971058,0.2454948842357852,0.0600424210078414,0.0047414560290306,0.0,0.0,4.293,0.4774258302373931,0,0.8554896191005025,0.8994887462899425,0.8189409860064354,0.8878990055487277,0.4678646440302749,0.2896963978275674,0.1139657435212992,0.2188080049145725,0.0,0.0,0.0,0.0,0.0,0.0,0.2903149380477634,0.0434494369271264,0.5983607423927731,0.0515435024534807,0.1360645780195201,0.0660319493920947,0.3534546121351046,0.1344067108829832,0.0,0.0,0.5,1.0,0.0,0.0,0.0040428051521062,0.0137707062002089,0.0,0.0,0.1699475173253626,0.0965069000084827,0.0,0.0,0.0,0.0,1.0,1.0,0.5511306446097477,0.1456192509300616,1.0,1.0,0.0,0.0,0.8659606656580939,0.664625737749393,217,154,109,120,174,0.231130838479277,NEALE2_6152_5/finemap_b38/annotated_credset_2.txt,111
ENSG00000207635,MIR499A,20,33578179,33578300,1,miRNA,MIR499A,100616134.0,613614.0,,|hsa-mir-499a|MIR499|MIRN499|hsa-mir-499b|MIR499A|hsa-mir-499|,146257.0,100257.68300405145,146257.0,100257.68300405145,0.0020976569026784,0.0005154770698399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3361892619456105,0.0656895180180692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.8404556036963028,0.8855666424431743,0.8028458928530507,0.8727436501519292,0.0631316813556014,0.0851359506421115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2002543539396759,0.6741583893465217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2830702689822156,217,154,109,120,174,0.231130838479277,NEALE2_6152_5/finemap_b38/annotated_credset_2.txt,111
ENSG00000100991,TRPC4AP,20,33590207,33680674,-1,protein_coding,TRPC4AP,26133.0,608430.0,Q8TEL6,|C20orf188|TRRP4AP|TRUSS|dJ756N5.2|DKFZp586C1223|DKFZP727M231|TRPC4AP|,43883.0,2116.316995948553,0.0,0.0,0.0332266915380083,0.0008089024981418,1.149955285122397,0.0703489088613597,0.0,0.0,0.0569139298634293,0.0015641828496817,0.0152683740269738,0.0006227765049658,0.0092831499876137,0.0002712120698822,0.0063443368484166,0.0001561248904532,0.0347814816289336,0.0024206225376845,0.0082528395269643,0.0009846517121797,0.0,0.0,0.010182923563629,0.010182923563629,0.0,0.0,2.497157884368616,0.5363506045678186,1.0626750247408048,0.0974392947653499,0.0019682141015708,0.0004242009294016,0.0004529195057448,0.0004529195057448,0.0,0.0,0.0038221579671815,0.0368105046824701,0.0483020371134712,0.0306272970248631,0.0263899537776901,0.0038478817359928,0.0,0.0,4.3037,0.1334607899456082,0,0.9693578057892293,1.0,1.0,1.0,1.0,0.1335979565055532,1.0,0.44929979758972,0.0,0.0,1.0,0.3254570936025365,1.0,0.3887404173585854,0.7099298293024676,0.1420489136481634,1.0,0.0970042637045246,0.4945881401701236,0.2398733285524895,0.5242973277747678,0.1986114875575617,0.0,0.0,0.5,1.0,0.0,0.0,0.6596135887417499,0.8177600586588839,0.6329925569179161,1.0,0.325289396366506,0.1109093624163161,1.0,1.0,0.0,0.0,0.8667277861324894,0.2913557446411547,0.0258758859886896,0.0181670753126144,0.4395218136564429,0.8115401076026546,0.0,0.0,0.8681190115985881,0.3897312224635423,217,154,109,120,174,0.231130838479277,NEALE2_6152_5/finemap_b38/annotated_credset_2.txt,111
ENSG00000202150,RNU6-407P,20,33618120,33618223,-1,snRNA,RNU6-407P,0.0,0.0,,|RNU6-407P|,106334.0,60334.68300405145,106334.0,60334.68300405145,0.002293778042388,0.0004816777864222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.8907238613999766,0.932117073923453,0.8566620070877722,0.9234176244824474,0.069034199199885,0.0795536768744699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2830702689822156,217,154,109,120,174,0.231130838479277,NEALE2_6152_5/finemap_b38/annotated_credset_2.txt,111
ENSG00000088298,EDEM2,20,33703167,33865928,-1,protein_coding,EDEM2,55741.0,610302.0,Q9BV94,|bA4204.1|C20orf31|C20orf49|FLJ10783|EDEM2|,141371.0,187370.31699594847,21390.0,24609.31699594856,0.0050657707115036,0.0004847963220861,0.95965991600047,0.1565745394027511,0.0,0.0,0.0002738708382532,5.083215224610307e-05,0.0002586557916836,4.800814378798623e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010182923563629,0.010182923563629,0.0,0.0,1.155152407009726,0.5399941397375142,1.6788112484529707,0.0356506083575523,0.0043641550350959,0.003824753115155,0.0,0.0,0.0,0.0,0.0035813820311459,0.0486051440882095,0.0,0.0,0.0438340102958082,0.0039540824608211,0.0,0.0,4.9575,0.0472027786691158,0,0.8466077141875021,0.783992845391189,0.9711663280945648,0.9687635724333272,0.1524608824116244,0.0800687327593804,0.8345193316784724,1.0,0.0,0.0,0.0048120177065687,0.0105765668859903,0.0169406245371416,0.029966939510306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.305128574168633,0.8233152636101245,1.0,0.3658750655308512,0.7212697825318842,1.0,0.0,0.0,0.0,0.0,0.8121284744907509,0.3847105078120493,0.0,0.0,0.7300506801696691,0.8339384435100441,0.0,0.0,1.0,0.3207944078987305,217,154,109,120,174,0.231130838479277,NEALE2_6152_5/finemap_b38/annotated_credset_2.txt,111
ENSG00000201151,SNORD56,20,33704939,33705010,-1,snoRNA,,0.0,0.0,,|SNORD56|,19547.0,26452.31699594856,19547.0,26381.31699594856,0.0041020070902755,0.0004782670654687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4875940681478902,0.0605547046773478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.9716240938680945,0.9736506879506523,0.9665143856859966,0.1234551771603013,0.0789903638044212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2904400769277723,0.6214608266939299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2830702689822156,217,154,109,120,174,0.231130838479277,NEALE2_6152_5/finemap_b38/annotated_credset_2.txt,111
ENSG00000101000,PROCR,20,33759876,33765165,1,protein_coding,PROCR,10544.0,600646.0,Q9UNN8,|CCCA|CCD41|EPCR|CD201|PROCR|,40608.0,86607.31699594855,35319.0,81318.31699594855,0.0190544856802847,0.0060547520283978,0.1552034769945969,0.1552034769945969,0.0,0.0,0.0160776136383452,0.0048061107913414,0.0045570756357093,0.0016020369304471,0.0130761514792732,0.001909286476868,0.0062927268647034,0.0011784727616439,0.0703241319473811,0.0100912533806561,0.0157407621396644,0.0049576775456875,0.0383070451801823,0.0113623606032167,0.010182923563629,0.010182923563629,0.0,0.0,0.5209615520601014,0.5177408935290686,0.0,0.0,0.0060506555810177,0.0018430071269591,0.0,0.0,0.0,0.0,0.0023660928950015,0.0139390112438162,1.866681478446154,1.6858683358678463,0.0122912052043414,0.0039661573107499,0.0,0.0,4.0636,0.8970668751229303,1,0.973481457418103,0.9014830422012317,0.9523900674133676,0.896783250055015,0.5734692441011803,1.0,0.1349647929815616,0.9912433885267424,0.0,0.0,0.2824899576768824,1.0,0.2984650250025735,1.0,1.0,1.0,0.9918651886010688,0.7322143330714233,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.0,0.0,0.1376097687302299,0.7893863078677654,0.0,0.0,1.0,0.4818630304937778,0.0,0.0,0.0,0.0,0.5365446625380366,0.110327501226505,1.0,1.0,0.2047086875916651,0.8364850979248273,0.0,0.0,0.8196873424104892,1.0,217,154,109,120,174,0.231130838479277,NEALE2_6152_5/finemap_b38/annotated_credset_2.txt,111
